batch,batch_index,type,priority,name,slug,source_id,route,save_folder,filename,dimensions,format,prompt,notes
1,11,car-hero,205,Jetour Dashing 2025,jetour-dashing-2025,jetour-dashing-2025,/cars/vehicle/jetour-dashing-2025/,/assets/img/cars/jetour/dashing/2025/,jetour-dashing-2025-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Jetour Dashing 2025. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a suv, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv. Use WebP to match current car mediaLibrary convention.
1,12,car-hero,205,MG MG4 EV 2025,mg-mg4-ev-2025,mg-mg4-ev-2025,/cars/vehicle/mg-mg4-ev-2025/,/assets/img/cars/mg/mg4-ev/2025/,mg-mg4-ev-2025-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a MG MG4 EV 2025. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a hatchback, 16:10 crop.",Car detail hero and listing thumbnail. Body type=hatchback. Use WebP to match current car mediaLibrary convention.
1,13,car-hero,204,Audi A4 2024,audi-a4-2024,audi-a4-2024,/cars/vehicle/audi-a4-2024/,/assets/img/cars/audi/a4/2024/,audi-a4-2024-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Audi A4 2024. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a sedan, 16:10 crop.",Car detail hero and listing thumbnail. Body type=sedan. Use WebP to match current car mediaLibrary convention.
1,14,car-hero,204,Audi e-tron 2024,audi-e-tron-2024,audi-e-tron-2024,/cars/vehicle/audi-e-tron-2024/,/assets/img/cars/audi/e-tron/2024/,audi-e-tron-2024-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Audi e-tron 2024. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a suv, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv. Use WebP to match current car mediaLibrary convention.
1,15,car-hero,204,BMW i4 2024,bmw-i4-2024,bmw-i4-2024,/cars/vehicle/bmw-i4-2024/,/assets/img/cars/bmw/i4/2024/,bmw-i4-2024-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a BMW i4 2024. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a sedan, 16:10 crop.",Car detail hero and listing thumbnail. Body type=sedan. Use WebP to match current car mediaLibrary convention.
1,16,car-hero,204,BYD Seal 2024,byd-seal-2024,byd-seal-2024,/cars/vehicle/byd-seal-2024/,/assets/img/cars/byd/seal/2024/,byd-seal-2024-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a BYD Seal 2024. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a sedan, 16:10 crop.",Car detail hero and listing thumbnail. Body type=sedan. Use WebP to match current car mediaLibrary convention.
1,17,car-hero,204,Chery Tiggo 7 Pro 2024,chery-tiggo-7-pro-2024,chery-tiggo-7-pro-2024,/cars/vehicle/chery-tiggo-7-pro-2024/,/assets/img/cars/chery/tiggo-7-pro/2024/,chery-tiggo-7-pro-2024-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Chery Tiggo 7 Pro 2024. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a suv, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv. Use WebP to match current car mediaLibrary convention.
1,18,car-hero,204,GAC Aion Y 2024,gac-aion-y-2024,gac-aion-y-2024,/cars/vehicle/gac-aion-y-2024/,/assets/img/cars/gac/aion-y/2024/,gac-aion-y-2024-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a GAC Aion Y 2024. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a suv, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv. Use WebP to match current car mediaLibrary convention.
1,19,car-hero,204,Haval Jolion HEV 2024,haval-jolion-hev-2024,haval-jolion-hev-2024,/cars/vehicle/haval-jolion-hev-2024/,/assets/img/cars/haval/jolion-hev/2024/,haval-jolion-hev-2024-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Haval Jolion HEV 2024. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a suv, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv. Use WebP to match current car mediaLibrary convention.
1,20,car-hero,204,Jetour Dashing 2024,jetour-dashing-2024,jetour-dashing-2024,/cars/vehicle/jetour-dashing-2024/,/assets/img/cars/jetour/dashing/2024/,jetour-dashing-2024-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Jetour Dashing 2024. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a suv, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv. Use WebP to match current car mediaLibrary convention.
1,21,car-hero,204,Land Rover Range Rover Evoque 2024,land-rover-range-rover-evoque-2024,land-rover-range-rover-evoque-2024,/cars/vehicle/land-rover-range-rover-evoque-2024/,/assets/img/cars/land-rover/range-rover-evoque/2024/,land-rover-range-rover-evoque-2024-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Land Rover Range Rover Evoque 2024. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a suv, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv. Use WebP to match current car mediaLibrary convention.
1,22,car-hero,204,Lexus LX 2024,lexus-lx-2024,lexus-lx-2024,/cars/vehicle/lexus-lx-2024/,/assets/img/cars/lexus/lx/2024/,lexus-lx-2024-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Lexus LX 2024. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a suv, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv. Use WebP to match current car mediaLibrary convention.
1,23,car-hero,204,MG MG4 EV 2024,mg-mg4-ev-2024,mg-mg4-ev-2024,/cars/vehicle/mg-mg4-ev-2024/,/assets/img/cars/mg/mg4-ev/2024/,mg-mg4-ev-2024-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a MG MG4 EV 2024. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a hatchback, 16:10 crop.",Car detail hero and listing thumbnail. Body type=hatchback. Use WebP to match current car mediaLibrary convention.
1,24,car-hero,204,Nissan Navara 2024,nissan-navara-2024,nissan-navara-2024,/cars/vehicle/nissan-navara-2024/,/assets/img/cars/nissan/navara/2024/,nissan-navara-2024-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Nissan Navara 2024. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a pickup, 16:10 crop.",Car detail hero and listing thumbnail. Body type=pickup. Use WebP to match current car mediaLibrary convention.
1,25,car-hero,204,Porsche Cayenne 2024,porsche-cayenne-2024,porsche-cayenne-2024,/cars/vehicle/porsche-cayenne-2024/,/assets/img/cars/porsche/cayenne/2024/,porsche-cayenne-2024-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Porsche Cayenne 2024. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a suv, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv. Use WebP to match current car mediaLibrary convention.
1,26,car-hero,204,Volvo XC40 Recharge 2024,volvo-xc40-recharge-2024,volvo-xc40-recharge-2024,/cars/vehicle/volvo-xc40-recharge-2024/,/assets/img/cars/volvo/xc40-recharge/2024/,volvo-xc40-recharge-2024-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Volvo XC40 Recharge 2024. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a suv, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv. Use WebP to match current car mediaLibrary convention.
1,27,car-hero,203,Audi Q5 2023,audi-q5-2023,audi-q5-2023,/cars/vehicle/audi-q5-2023/,/assets/img/cars/audi/q5/2023/,audi-q5-2023-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Audi Q5 2023. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a suv, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv. Use WebP to match current car mediaLibrary convention.
1,28,car-hero,203,BYD Seal 2023,byd-seal-2023,byd-seal-2023,/cars/vehicle/byd-seal-2023/,/assets/img/cars/byd/seal/2023/,byd-seal-2023-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a BYD Seal 2023. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a sedan, 16:10 crop.",Car detail hero and listing thumbnail. Body type=sedan. Use WebP to match current car mediaLibrary convention.
1,29,car-hero,203,Chery Tiggo 7 Pro 2023,chery-tiggo-7-pro-2023,chery-tiggo-7-pro-2023,/cars/vehicle/chery-tiggo-7-pro-2023/,/assets/img/cars/chery/tiggo-7-pro/2023/,chery-tiggo-7-pro-2023-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Chery Tiggo 7 Pro 2023. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a suv, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv. Use WebP to match current car mediaLibrary convention.
1,30,car-hero,203,GAC Aion Y 2023,gac-aion-y-2023,gac-aion-y-2023,/cars/vehicle/gac-aion-y-2023/,/assets/img/cars/gac/aion-y/2023/,gac-aion-y-2023-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a GAC Aion Y 2023. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a suv, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv. Use WebP to match current car mediaLibrary convention.
1,31,car-hero,203,Haval Jolion HEV 2023,haval-jolion-hev-2023,haval-jolion-hev-2023,/cars/vehicle/haval-jolion-hev-2023/,/assets/img/cars/haval/jolion-hev/2023/,haval-jolion-hev-2023-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Haval Jolion HEV 2023. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a suv, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv. Use WebP to match current car mediaLibrary convention.
1,32,car-hero,203,Jetour Dashing 2023,jetour-dashing-2023,jetour-dashing-2023,/cars/vehicle/jetour-dashing-2023/,/assets/img/cars/jetour/dashing/2023/,jetour-dashing-2023-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Jetour Dashing 2023. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a suv, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv. Use WebP to match current car mediaLibrary convention.
1,33,car-hero,203,MG MG4 EV 2023,mg-mg4-ev-2023,mg-mg4-ev-2023,/cars/vehicle/mg-mg4-ev-2023/,/assets/img/cars/mg/mg4-ev/2023/,mg-mg4-ev-2023-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a MG MG4 EV 2023. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a hatchback, 16:10 crop.",Car detail hero and listing thumbnail. Body type=hatchback. Use WebP to match current car mediaLibrary convention.
1,34,car-hero,203,Subaru Impreza 2023,subaru-impreza-2023,subaru-impreza-2023,/cars/vehicle/subaru-impreza-2023/,/assets/img/cars/subaru/impreza/2023/,subaru-impreza-2023-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Subaru Impreza 2023. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a sedan, 16:10 crop.",Car detail hero and listing thumbnail. Body type=sedan. Use WebP to match current car mediaLibrary convention.
1,35,car-hero,203,Suzuki Vitara / Escudo 2023,suzuki-vitara-escudo-2023,suzuki-vitara-escudo-2023,/cars/vehicle/suzuki-vitara-escudo-2023/,/assets/img/cars/suzuki/vitara-escudo/2023/,suzuki-vitara-escudo-2023-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Suzuki Vitara / Escudo 2023. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a suv, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv. Use WebP to match current car mediaLibrary convention.
1,36,car-hero,203,Volkswagen Polo 2023,volkswagen-polo-2023,volkswagen-polo-2023,/cars/vehicle/volkswagen-polo-2023/,/assets/img/cars/volkswagen/polo/2023/,volkswagen-polo-2023-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Volkswagen Polo 2023. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a hatchback, 16:10 crop.",Car detail hero and listing thumbnail. Body type=hatchback. Use WebP to match current car mediaLibrary convention.
1,37,car-hero,203,Volvo XC40 Recharge 2023,volvo-xc40-recharge-2023,volvo-xc40-recharge-2023,/cars/vehicle/volvo-xc40-recharge-2023/,/assets/img/cars/volvo/xc40-recharge/2023/,volvo-xc40-recharge-2023-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Volvo XC40 Recharge 2023. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a suv, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv. Use WebP to match current car mediaLibrary convention.
1,38,car-hero,202,Audi A4 2022,audi-a4-2022,audi-a4-2022,/cars/vehicle/audi-a4-2022/,/assets/img/cars/audi/a4/2022/,audi-a4-2022-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Audi A4 2022. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a sedan, 16:10 crop.",Car detail hero and listing thumbnail. Body type=sedan. Use WebP to match current car mediaLibrary convention.
1,39,car-hero,202,Audi e-tron 2022,audi-e-tron-2022,audi-e-tron-2022,/cars/vehicle/audi-e-tron-2022/,/assets/img/cars/audi/e-tron/2022/,audi-e-tron-2022-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Audi e-tron 2022. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a suv, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv. Use WebP to match current car mediaLibrary convention.
1,40,car-hero,202,Chery Tiggo 7 Pro 2022,chery-tiggo-7-pro-2022,chery-tiggo-7-pro-2022,/cars/vehicle/chery-tiggo-7-pro-2022/,/assets/img/cars/chery/tiggo-7-pro/2022/,chery-tiggo-7-pro-2022-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Chery Tiggo 7 Pro 2022. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a suv, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv. Use WebP to match current car mediaLibrary convention.
1,41,car-hero,202,Haval Jolion HEV 2022,haval-jolion-hev-2022,haval-jolion-hev-2022,/cars/vehicle/haval-jolion-hev-2022/,/assets/img/cars/haval/jolion-hev/2022/,haval-jolion-hev-2022-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Haval Jolion HEV 2022. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a suv, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv. Use WebP to match current car mediaLibrary convention.
1,42,car-hero,202,Land Rover Range Rover Evoque 2022,land-rover-range-rover-evoque-2022,land-rover-range-rover-evoque-2022,/cars/vehicle/land-rover-range-rover-evoque-2022/,/assets/img/cars/land-rover/range-rover-evoque/2022/,land-rover-range-rover-evoque-2022-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Land Rover Range Rover Evoque 2022. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a suv, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv. Use WebP to match current car mediaLibrary convention.
1,43,car-hero,202,Lexus LX 2022,lexus-lx-2022,lexus-lx-2022,/cars/vehicle/lexus-lx-2022/,/assets/img/cars/lexus/lx/2022/,lexus-lx-2022-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Lexus LX 2022. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a suv, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv. Use WebP to match current car mediaLibrary convention.
1,44,car-hero,202,Mitsubishi Pajero / Montero 2022,mitsubishi-pajero-montero-2022,mitsubishi-pajero-montero-2022,/cars/vehicle/mitsubishi-pajero-montero-2022/,/assets/img/cars/mitsubishi/pajero-montero/2022/,mitsubishi-pajero-montero-2022-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Mitsubishi Pajero / Montero 2022. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a suv, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv. Use WebP to match current car mediaLibrary convention.
1,45,car-hero,202,Nissan March / Micra 2022,nissan-march-micra-2022,nissan-march-micra-2022,/cars/vehicle/nissan-march-micra-2022/,/assets/img/cars/nissan/march-micra/2022/,nissan-march-micra-2022-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Nissan March / Micra 2022. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a hatchback, 16:10 crop.",Car detail hero and listing thumbnail. Body type=hatchback. Use WebP to match current car mediaLibrary convention.
1,46,car-hero,202,Nissan Note 2022,nissan-note-2022,nissan-note-2022,/cars/vehicle/nissan-note-2022/,/assets/img/cars/nissan/note/2022/,nissan-note-2022-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Nissan Note 2022. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a hatchback, 16:10 crop.",Car detail hero and listing thumbnail. Body type=hatchback. Use WebP to match current car mediaLibrary convention.
1,47,car-hero,202,Nissan Qashqai / Dualis 2022,nissan-qashqai-dualis-2022,nissan-qashqai-dualis-2022,/cars/vehicle/nissan-qashqai-dualis-2022/,/assets/img/cars/nissan/qashqai-dualis/2022/,nissan-qashqai-dualis-2022-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Nissan Qashqai / Dualis 2022. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a suv, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv. Use WebP to match current car mediaLibrary convention.
1,48,car-hero,202,Porsche Cayenne 2022,porsche-cayenne-2022,porsche-cayenne-2022,/cars/vehicle/porsche-cayenne-2022/,/assets/img/cars/porsche/cayenne/2022/,porsche-cayenne-2022-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Porsche Cayenne 2022. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a suv, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv. Use WebP to match current car mediaLibrary convention.
1,49,car-hero,202,Suzuki Ertiga 2022,suzuki-ertiga-2022,suzuki-ertiga-2022,/cars/vehicle/suzuki-ertiga-2022/,/assets/img/cars/suzuki/ertiga/2022/,suzuki-ertiga-2022-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Suzuki Ertiga 2022. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a mpv, 16:10 crop.",Car detail hero and listing thumbnail. Body type=mpv. Use WebP to match current car mediaLibrary convention.
1,50,car-hero,202,Volvo XC40 Recharge 2022,volvo-xc40-recharge-2022,volvo-xc40-recharge-2022,/cars/vehicle/volvo-xc40-recharge-2022/,/assets/img/cars/volvo/xc40-recharge/2022/,volvo-xc40-recharge-2022-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Volvo XC40 Recharge 2022. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a suv, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv. Use WebP to match current car mediaLibrary convention.
1,51,car-hero,201,Audi e-tron 2021,audi-e-tron-2021,audi-e-tron-2021,/cars/vehicle/audi-e-tron-2021/,/assets/img/cars/audi/e-tron/2021/,audi-e-tron-2021-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Audi e-tron 2021. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a suv, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv. Use WebP to match current car mediaLibrary convention.
1,52,car-hero,201,Nissan Navara 2021,nissan-navara-2021,nissan-navara-2021,/cars/vehicle/nissan-navara-2021/,/assets/img/cars/nissan/navara/2021/,nissan-navara-2021-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Nissan Navara 2021. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a pickup, 16:10 crop.",Car detail hero and listing thumbnail. Body type=pickup. Use WebP to match current car mediaLibrary convention.
