batch,batch_index,type,priority,name,slug,source_id,route,save_folder,filename,dimensions,format,prompt,notes
4,13,kitchen-recipe,165,Boerewors - Ingredient setup,boerewors-za,boerewors-za,/tools/afrokitchen/recipes/boerewors-za/,/assets/img/kitchen/,boerewors-za-3.webp,800x600,WebP,"Finished Boerewors, grill from South Africa, key ingredients arranged naturally before cooking, bright kitchen light.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=South Africa; category=grill; role=ingredients.
4,14,kitchen-recipe,165,Bogobe Jwa Lerotse - Ingredient setup,bogobe-jwa-lerotse-bw,bogobe-jwa-lerotse-bw,/tools/afrokitchen/recipes/bogobe-jwa-lerotse-bw/,/assets/img/kitchen/,bogobe-jwa-lerotse-bw-3.webp,800x600,WebP,"Finished Bogobe Jwa Lerotse, breakfast from Botswana, key ingredients arranged naturally before cooking, bright kitchen light.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Botswana; category=breakfast; role=ingredients.
4,15,kitchen-recipe,165,Boli - Ingredient setup,boli-ng,boli-ng,/tools/afrokitchen/recipes/boli-ng/,/assets/img/kitchen/,boli-ng-3.webp,800x600,WebP,"Finished Boli, street_food from Nigeria, key ingredients arranged naturally before cooking, bright kitchen light.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Nigeria; category=street_food; role=ingredients.
4,16,kitchen-recipe,165,Bolo Polana - Ingredient setup,bolo-polanna-mz,bolo-polanna-mz,/tools/afrokitchen/recipes/bolo-polanna-mz/,/assets/img/kitchen/,bolo-polanna-mz-3.webp,800x600,WebP,"Finished Bolo Polana, dessert from Mozambique, key ingredients arranged naturally before cooking, bright kitchen light.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Mozambique; category=dessert; role=ingredients.
4,17,kitchen-recipe,165,Boulaghmane - Ingredient setup,boulaghmane-eh,boulaghmane-eh,/tools/afrokitchen/recipes/boulaghmane-eh/,/assets/img/kitchen/,boulaghmane-eh-3.webp,800x600,WebP,"Finished Boulaghmane, breakfast from Western Sahara, key ingredients arranged naturally before cooking, bright kitchen light.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Western Sahara; category=breakfast; role=ingredients.
4,18,kitchen-recipe,165,Boule - Ingredient setup,boule-td,boule-td,/tools/afrokitchen/recipes/boule-td/,/assets/img/kitchen/,boule-td-3.webp,800x600,WebP,"Finished Boule, side from Chad, key ingredients arranged naturally before cooking, bright kitchen light.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Chad; category=side; role=ingredients.
4,19,kitchen-recipe,165,Brik a l'Oeuf - Ingredient setup,brik-tn,brik-tn,/tools/afrokitchen/recipes/brik-tn/,/assets/img/kitchen/,brik-tn-3.webp,800x600,WebP,"Finished Brik a l'Oeuf, snack from Tunisia, key ingredients arranged naturally before cooking, bright kitchen light.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Tunisia; category=snack; role=ingredients.
4,20,kitchen-recipe,165,Bunny Chow - Ingredient setup,bunny-chow-za,bunny-chow-za,/tools/afrokitchen/recipes/bunny-chow-za/,/assets/img/kitchen/,bunny-chow-za-3.webp,800x600,WebP,"Finished Bunny Chow, main from South Africa, key ingredients arranged naturally before cooking, bright kitchen light.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=South Africa; category=main; role=ingredients.
4,21,kitchen-recipe,165,Burundian Brochettes - Ingredient setup,burundian-brochettes-bi,burundian-brochettes-bi,/tools/afrokitchen/recipes/burundian-brochettes-bi/,/assets/img/kitchen/,burundian-brochettes-bi-3.webp,800x600,WebP,"Finished Burundian Brochettes, grill from Burundi, key ingredients arranged naturally before cooking, bright kitchen light.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Burundi; category=grill; role=ingredients.
4,22,kitchen-recipe,165,Burundian Isombe - Ingredient setup,burundian-isombe,burundian-isombe,/tools/afrokitchen/recipes/burundian-isombe/,/assets/img/kitchen/,burundian-isombe-3.webp,800x600,WebP,"Finished Burundian Isombe, stew from Burundi, key ingredients arranged naturally before cooking, bright kitchen light.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Burundi; category=stew; role=ingredients.
4,23,kitchen-recipe,165,Buzio Caboverdiano - Ingredient setup,buzio-caboverdiano-cv,buzio-caboverdiano-cv,/tools/afrokitchen/recipes/buzio-caboverdiano-cv/,/assets/img/kitchen/,buzio-caboverdiano-cv-3.webp,800x600,WebP,"Finished Buzio Caboverdiano, seafood from Cape Verde, key ingredients arranged naturally before cooking, bright kitchen light.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Cape Verde; category=seafood; role=ingredients.
4,24,kitchen-recipe,165,Cabidela de Galinha - Ingredient setup,cabidela-de-galinha-ao,cabidela-de-galinha-ao,/tools/afrokitchen/recipes/cabidela-de-galinha-ao/,/assets/img/kitchen/,cabidela-de-galinha-ao-3.webp,800x600,WebP,"Finished Cabidela de Galinha, main from Angola, key ingredients arranged naturally before cooking, bright kitchen light.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Angola; category=main; role=ingredients.
4,25,kitchen-recipe,165,Cachupa Rica - Ingredient setup,cachupa-rica-cv,cachupa-rica-cv,/tools/afrokitchen/recipes/cachupa-rica-cv/,/assets/img/kitchen/,cachupa-rica-cv-3.webp,800x600,WebP,"Finished Cachupa Rica, stew from Cape Verde, key ingredients arranged naturally before cooking, bright kitchen light.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Cape Verde; category=stew; role=ingredients.
4,26,kitchen-recipe,165,Cafriela - Ingredient setup,cafriela-gw,cafriela-gw,/tools/afrokitchen/recipes/cafriela-gw/,/assets/img/kitchen/,cafriela-gw-3.webp,800x600,WebP,"Finished Cafriela, grill from Guinea-Bissau, key ingredients arranged naturally before cooking, bright kitchen light.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Guinea-Bissau; category=grill; role=ingredients.
4,27,kitchen-recipe,165,Caldo de Chabeu - Ingredient setup,caldo-chabeu-gw,caldo-chabeu-gw,/tools/afrokitchen/recipes/caldo-chabeu-gw/,/assets/img/kitchen/,caldo-chabeu-gw-3.webp,800x600,WebP,"Finished Caldo de Chabeu, stew from Guinea-Bissau, key ingredients arranged naturally before cooking, bright kitchen light.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Guinea-Bissau; category=stew; role=ingredients.
4,28,kitchen-recipe,165,Caldo de Mancarra - Ingredient setup,caldo-de-mancarra-gw,caldo-de-mancarra-gw,/tools/afrokitchen/recipes/caldo-de-mancarra-gw/,/assets/img/kitchen/,caldo-de-mancarra-gw-3.webp,800x600,WebP,"Finished Caldo de Mancarra, soup from Guinea-Bissau, key ingredients arranged naturally before cooking, bright kitchen light.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Guinea-Bissau; category=soup; role=ingredients.
4,29,kitchen-recipe,165,Caldo de Mancarra - Ingredient setup,caldo-mancarra-gw,caldo-mancarra-gw,/tools/afrokitchen/recipes/caldo-mancarra-gw/,/assets/img/kitchen/,caldo-mancarra-gw-3.webp,800x600,WebP,"Finished Caldo de Mancarra, stew from Guinea-Bissau, key ingredients arranged naturally before cooking, bright kitchen light.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Guinea-Bissau; category=stew; role=ingredients.
4,30,kitchen-recipe,165,Calulu de Peixe - Ingredient setup,calulu-de-peixe-ao,calulu-de-peixe-ao,/tools/afrokitchen/recipes/calulu-de-peixe-ao/,/assets/img/kitchen/,calulu-de-peixe-ao-3.webp,800x600,WebP,"Finished Calulu de Peixe, stew from Angola, key ingredients arranged naturally before cooking, bright kitchen light.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Angola; category=stew; role=ingredients.
4,31,kitchen-recipe,165,Calulu - Ingredient setup,calulu-st,calulu-st,/tools/afrokitchen/recipes/calulu-st/,/assets/img/kitchen/,calulu-st-3.webp,800x600,WebP,"Finished Calulu, stew from Sao Tome and Principe, key ingredients arranged naturally before cooking, bright kitchen light.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Sao Tome and Principe; category=stew; role=ingredients.
4,32,kitchen-recipe,165,Cambaboor - Ingredient setup,cambaboor-dj,cambaboor-dj,/tools/afrokitchen/recipes/cambaboor-dj/,/assets/img/kitchen/,cambaboor-dj-3.webp,800x600,WebP,"Finished Cambaboor, bread from Djibouti, key ingredients arranged naturally before cooking, bright kitchen light.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Djibouti; category=bread; role=ingredients.
4,33,kitchen-recipe,165,Canja de Galinha - Ingredient setup,canja-cv,canja-cv,/tools/afrokitchen/recipes/canja-cv/,/assets/img/kitchen/,canja-cv-3.webp,800x600,WebP,"Finished Canja de Galinha, soup from Cape Verde, key ingredients arranged naturally before cooking, bright kitchen light.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Cape Verde; category=soup; role=ingredients.
4,34,kitchen-recipe,165,Canjeero - Ingredient setup,canjeero,canjeero,/tools/afrokitchen/recipes/canjeero/,/assets/img/kitchen/,canjeero-3.webp,800x600,WebP,"Finished Canjeero, breakfast from Somalia, key ingredients arranged naturally before cooking, bright kitchen light.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Somalia; category=breakfast; role=ingredients.
4,35,kitchen-recipe,165,Caril de Camarao - Ingredient setup,caril-de-camarao,caril-de-camarao,/tools/afrokitchen/recipes/caril-de-camarao/,/assets/img/kitchen/,caril-de-camarao-3.webp,800x600,WebP,"Finished Caril de Camarao, main from Mozambique, key ingredients arranged naturally before cooking, bright kitchen light.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Mozambique; category=main; role=ingredients.
4,36,kitchen-recipe,165,Cassava Leaf Stew - Ingredient setup,cassava-leaf-stew-sl,cassava-leaf-stew-sl,/tools/afrokitchen/recipes/cassava-leaf-stew-sl/,/assets/img/kitchen/,cassava-leaf-stew-sl-3.webp,800x600,WebP,"Finished Cassava Leaf Stew, stew from Sierra Leone, key ingredients arranged naturally before cooking, bright kitchen light.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Sierra Leone; category=stew; role=ingredients.
4,37,kitchen-recipe,165,Cassava Leaves - Ingredient setup,cassava-leaves-sl,cassava-leaves-sl,/tools/afrokitchen/recipes/cassava-leaves-sl/,/assets/img/kitchen/,cassava-leaves-sl-3.webp,800x600,WebP,"Finished Cassava Leaves, stew from Sierra Leone, key ingredients arranged naturally before cooking, bright kitchen light.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Sierra Leone; category=stew; role=ingredients.
4,38,kitchen-recipe,165,Ceebu Yapp - Ingredient setup,ceebu-yapp-sn,ceebu-yapp-sn,/tools/afrokitchen/recipes/ceebu-yapp-sn/,/assets/img/kitchen/,ceebu-yapp-sn-3.webp,800x600,WebP,"Finished Ceebu Yapp, rice from Senegal, key ingredients arranged naturally before cooking, bright kitchen light.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Senegal; category=rice; role=ingredients.
4,39,kitchen-recipe,165,Central African Peanut Stew - Ingredient setup,central-african-peanut-stew-cf,central-african-peanut-stew-cf,/tools/afrokitchen/recipes/central-african-peanut-stew-cf/,/assets/img/kitchen/,central-african-peanut-stew-cf-3.webp,800x600,WebP,"Finished Central African Peanut Stew, stew from Central African Republic, key ingredients arranged naturally before cooking, bright kitchen light.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Central African Republic; category=stew; role=ingredients.
4,40,kitchen-recipe,165,Caldo de Chabeu - Ingredient setup,chabeu-gw,chabeu-gw,/tools/afrokitchen/recipes/chabeu-gw/,/assets/img/kitchen/,chabeu-gw-3.webp,800x600,WebP,"Finished Caldo de Chabeu, main from Guinea-Bissau, key ingredients arranged naturally before cooking, bright kitchen light.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Guinea-Bissau; category=main; role=ingredients.
4,41,kitchen-recipe,165,Chakalaka - Ingredient setup,chakalaka-za,chakalaka-za,/tools/afrokitchen/recipes/chakalaka-za/,/assets/img/kitchen/,chakalaka-za-3.webp,800x600,WebP,"Finished Chakalaka, side from South Africa, key ingredients arranged naturally before cooking, bright kitchen light.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=South Africa; category=side; role=ingredients.
4,42,kitchen-recipe,165,Chakhchoukha - Ingredient setup,chakhchoukha-dz,chakhchoukha-dz,/tools/afrokitchen/recipes/chakhchoukha-dz/,/assets/img/kitchen/,chakhchoukha-dz-3.webp,800x600,WebP,"Finished Chakhchoukha, stew from Algeria, key ingredients arranged naturally before cooking, bright kitchen light.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Algeria; category=stew; role=ingredients.
4,43,kitchen-recipe,165,Chebakia - Ingredient setup,chebakia-ma,chebakia-ma,/tools/afrokitchen/recipes/chebakia-ma/,/assets/img/kitchen/,chebakia-ma-3.webp,800x600,WebP,"Finished Chebakia, dessert from Morocco, key ingredients arranged naturally before cooking, bright kitchen light.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Morocco; category=dessert; role=ingredients.
4,44,kitchen-recipe,165,Chicken Pastilla - Ingredient setup,chicken-pastilla-ma,chicken-pastilla-ma,/tools/afrokitchen/recipes/chicken-pastilla-ma/,/assets/img/kitchen/,chicken-pastilla-ma-3.webp,800x600,WebP,"Finished Chicken Pastilla, main from Morocco, key ingredients arranged naturally before cooking, bright kitchen light.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Morocco; category=main; role=ingredients.
4,45,kitchen-recipe,165,Chicken Tagine with Preserved Lemons & Olives - Ingredient setup,chicken-tagine-preserved-lemons-ma,chicken-tagine-preserved-lemons-ma,/tools/afrokitchen/recipes/chicken-tagine-preserved-lemons-ma/,/assets/img/kitchen/,chicken-tagine-preserved-lemons-ma-3.webp,800x600,WebP,"Finished Chicken Tagine with Preserved Lemons & Olives, main from Morocco, key ingredients arranged naturally before cooking, bright kitchen light.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Morocco; category=main; role=ingredients.
4,46,kitchen-recipe,165,Gambian Chicken Yassa - Ingredient setup,chicken-yassa-gm,chicken-yassa-gm,/tools/afrokitchen/recipes/chicken-yassa-gm/,/assets/img/kitchen/,chicken-yassa-gm-3.webp,800x600,WebP,"Finished Gambian Chicken Yassa, main from Gambia, key ingredients arranged naturally before cooking, bright kitchen light.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Gambia; category=main; role=ingredients.
4,47,kitchen-recipe,165,Chikanda - Ingredient setup,chikanda,chikanda,/tools/afrokitchen/recipes/chikanda/,/assets/img/kitchen/,chikanda-3.webp,800x600,WebP,"Finished Chikanda, snack from Zambia, key ingredients arranged naturally before cooking, bright kitchen light.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Zambia; category=snack; role=ingredients.
4,48,kitchen-recipe,165,Chikanda - Ingredient setup,chikanda-zm,chikanda-zm,/tools/afrokitchen/recipes/chikanda-zm/,/assets/img/kitchen/,chikanda-zm-3.webp,800x600,WebP,"Finished Chikanda, snack from Zambia, key ingredients arranged naturally before cooking, bright kitchen light.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Zambia; category=snack; role=ingredients.
4,49,kitchen-recipe,165,Chipsi Mayai - Ingredient setup,chipsi-mayai,chipsi-mayai,/tools/afrokitchen/recipes/chipsi-mayai/,/assets/img/kitchen/,chipsi-mayai-3.webp,800x600,WebP,"Finished Chipsi Mayai, snack from Tanzania, key ingredients arranged naturally before cooking, bright kitchen light.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Tanzania; category=snack; role=ingredients.
4,50,kitchen-recipe,165,Sao Tomean Hot Chocolate - Ingredient setup,chocolate-quente-st,chocolate-quente-st,/tools/afrokitchen/recipes/chocolate-quente-st/,/assets/img/kitchen/,chocolate-quente-st-3.webp,800x600,WebP,"Finished Sao Tomean Hot Chocolate, drink from Sao Tome and Principe, key ingredients arranged naturally before cooking, bright kitchen light.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Sao Tome and Principe; category=drink; role=ingredients.
4,51,kitchen-recipe,165,Chorba Frik - Ingredient setup,chorba-frik-dz,chorba-frik-dz,/tools/afrokitchen/recipes/chorba-frik-dz/,/assets/img/kitchen/,chorba-frik-dz-3.webp,800x600,WebP,"Finished Chorba Frik, soup from Algeria, key ingredients arranged naturally before cooking, bright kitchen light.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Algeria; category=soup; role=ingredients.
4,52,kitchen-recipe,165,Citronelle Tea - Ingredient setup,citronelle-tea-sc,citronelle-tea-sc,/tools/afrokitchen/recipes/citronelle-tea-sc/,/assets/img/kitchen/,citronelle-tea-sc-3.webp,800x600,WebP,"Finished Citronelle Tea, beverage from Seychelles, key ingredients arranged naturally before cooking, bright kitchen light.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Seychelles; category=beverage; role=ingredients.
4,53,kitchen-recipe,165,Dakouin - Ingredient setup,dakouin-bj,dakouin-bj,/tools/afrokitchen/recipes/dakouin-bj/,/assets/img/kitchen/,dakouin-bj-3.webp,800x600,WebP,"Finished Dakouin, main from Benin, key ingredients arranged naturally before cooking, bright kitchen light.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Benin; category=main; role=ingredients.
4,54,kitchen-recipe,165,Dambou - Ingredient setup,dambou-ne,dambou-ne,/tools/afrokitchen/recipes/dambou-ne/,/assets/img/kitchen/,dambou-ne-3.webp,800x600,WebP,"Finished Dambou, main from Niger, key ingredients arranged naturally before cooking, bright kitchen light.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Niger; category=main; role=ingredients.
4,55,kitchen-recipe,165,Dan Wake - Ingredient setup,dan-wake-ng,dan-wake-ng,/tools/afrokitchen/recipes/dan-wake-ng/,/assets/img/kitchen/,dan-wake-ng-3.webp,800x600,WebP,"Finished Dan Wake, main from Nigeria, key ingredients arranged naturally before cooking, bright kitchen light.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Nigeria; category=main; role=ingredients.
