batch,batch_index,type,priority,name,slug,source_id,route,save_folder,filename,dimensions,format,prompt,notes
2,11,kitchen-recipe,175,Boerewors - Serving detail,boerewors-za,boerewors-za,/tools/afrokitchen/recipes/boerewors-za/,/assets/img/kitchen/,boerewors-za-2.webp,800x600,WebP,"Finished Boerewors, grill from South Africa, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=South Africa; category=grill; role=serving.
2,12,kitchen-recipe,175,Bogobe Jwa Lerotse - Serving detail,bogobe-jwa-lerotse-bw,bogobe-jwa-lerotse-bw,/tools/afrokitchen/recipes/bogobe-jwa-lerotse-bw/,/assets/img/kitchen/,bogobe-jwa-lerotse-bw-2.webp,800x600,WebP,"Finished Bogobe Jwa Lerotse, breakfast from Botswana, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Botswana; category=breakfast; role=serving.
2,13,kitchen-recipe,175,Boli - Serving detail,boli-ng,boli-ng,/tools/afrokitchen/recipes/boli-ng/,/assets/img/kitchen/,boli-ng-2.webp,800x600,WebP,"Finished Boli, street_food from Nigeria, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Nigeria; category=street_food; role=serving.
2,14,kitchen-recipe,175,Bolo Polana - Serving detail,bolo-polanna-mz,bolo-polanna-mz,/tools/afrokitchen/recipes/bolo-polanna-mz/,/assets/img/kitchen/,bolo-polanna-mz-2.webp,800x600,WebP,"Finished Bolo Polana, dessert from Mozambique, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Mozambique; category=dessert; role=serving.
2,15,kitchen-recipe,175,Boulaghmane - Serving detail,boulaghmane-eh,boulaghmane-eh,/tools/afrokitchen/recipes/boulaghmane-eh/,/assets/img/kitchen/,boulaghmane-eh-2.webp,800x600,WebP,"Finished Boulaghmane, breakfast from Western Sahara, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Western Sahara; category=breakfast; role=serving.
2,16,kitchen-recipe,175,Boule - Serving detail,boule-td,boule-td,/tools/afrokitchen/recipes/boule-td/,/assets/img/kitchen/,boule-td-2.webp,800x600,WebP,"Finished Boule, side from Chad, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Chad; category=side; role=serving.
2,17,kitchen-recipe,175,Brik a l'Oeuf - Serving detail,brik-tn,brik-tn,/tools/afrokitchen/recipes/brik-tn/,/assets/img/kitchen/,brik-tn-2.webp,800x600,WebP,"Finished Brik a l'Oeuf, snack from Tunisia, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Tunisia; category=snack; role=serving.
2,18,kitchen-recipe,175,Bunny Chow - Serving detail,bunny-chow-za,bunny-chow-za,/tools/afrokitchen/recipes/bunny-chow-za/,/assets/img/kitchen/,bunny-chow-za-2.webp,800x600,WebP,"Finished Bunny Chow, main from South Africa, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=South Africa; category=main; role=serving.
2,19,kitchen-recipe,175,Burundian Brochettes - Serving detail,burundian-brochettes-bi,burundian-brochettes-bi,/tools/afrokitchen/recipes/burundian-brochettes-bi/,/assets/img/kitchen/,burundian-brochettes-bi-2.webp,800x600,WebP,"Finished Burundian Brochettes, grill from Burundi, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Burundi; category=grill; role=serving.
2,20,kitchen-recipe,175,Burundian Isombe - Serving detail,burundian-isombe,burundian-isombe,/tools/afrokitchen/recipes/burundian-isombe/,/assets/img/kitchen/,burundian-isombe-2.webp,800x600,WebP,"Finished Burundian Isombe, stew from Burundi, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Burundi; category=stew; role=serving.
2,21,kitchen-recipe,175,Buzio Caboverdiano - Serving detail,buzio-caboverdiano-cv,buzio-caboverdiano-cv,/tools/afrokitchen/recipes/buzio-caboverdiano-cv/,/assets/img/kitchen/,buzio-caboverdiano-cv-2.webp,800x600,WebP,"Finished Buzio Caboverdiano, seafood from Cape Verde, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Cape Verde; category=seafood; role=serving.
2,22,kitchen-recipe,175,Cabidela de Galinha - Serving detail,cabidela-de-galinha-ao,cabidela-de-galinha-ao,/tools/afrokitchen/recipes/cabidela-de-galinha-ao/,/assets/img/kitchen/,cabidela-de-galinha-ao-2.webp,800x600,WebP,"Finished Cabidela de Galinha, main from Angola, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Angola; category=main; role=serving.
2,23,kitchen-recipe,175,Cachupa Rica - Serving detail,cachupa-rica-cv,cachupa-rica-cv,/tools/afrokitchen/recipes/cachupa-rica-cv/,/assets/img/kitchen/,cachupa-rica-cv-2.webp,800x600,WebP,"Finished Cachupa Rica, stew from Cape Verde, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Cape Verde; category=stew; role=serving.
2,24,kitchen-recipe,175,Cafriela - Serving detail,cafriela-gw,cafriela-gw,/tools/afrokitchen/recipes/cafriela-gw/,/assets/img/kitchen/,cafriela-gw-2.webp,800x600,WebP,"Finished Cafriela, grill from Guinea-Bissau, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Guinea-Bissau; category=grill; role=serving.
2,25,kitchen-recipe,175,Caldo de Chabeu - Serving detail,caldo-chabeu-gw,caldo-chabeu-gw,/tools/afrokitchen/recipes/caldo-chabeu-gw/,/assets/img/kitchen/,caldo-chabeu-gw-2.webp,800x600,WebP,"Finished Caldo de Chabeu, stew from Guinea-Bissau, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Guinea-Bissau; category=stew; role=serving.
2,26,kitchen-recipe,175,Caldo de Mancarra - Serving detail,caldo-de-mancarra-gw,caldo-de-mancarra-gw,/tools/afrokitchen/recipes/caldo-de-mancarra-gw/,/assets/img/kitchen/,caldo-de-mancarra-gw-2.webp,800x600,WebP,"Finished Caldo de Mancarra, soup from Guinea-Bissau, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Guinea-Bissau; category=soup; role=serving.
2,27,kitchen-recipe,175,Caldo de Mancarra - Serving detail,caldo-mancarra-gw,caldo-mancarra-gw,/tools/afrokitchen/recipes/caldo-mancarra-gw/,/assets/img/kitchen/,caldo-mancarra-gw-2.webp,800x600,WebP,"Finished Caldo de Mancarra, stew from Guinea-Bissau, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Guinea-Bissau; category=stew; role=serving.
2,28,kitchen-recipe,175,Calulu de Peixe - Serving detail,calulu-de-peixe-ao,calulu-de-peixe-ao,/tools/afrokitchen/recipes/calulu-de-peixe-ao/,/assets/img/kitchen/,calulu-de-peixe-ao-2.webp,800x600,WebP,"Finished Calulu de Peixe, stew from Angola, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Angola; category=stew; role=serving.
2,29,kitchen-recipe,175,Calulu - Serving detail,calulu-st,calulu-st,/tools/afrokitchen/recipes/calulu-st/,/assets/img/kitchen/,calulu-st-2.webp,800x600,WebP,"Finished Calulu, stew from Sao Tome and Principe, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Sao Tome and Principe; category=stew; role=serving.
2,30,kitchen-recipe,175,Cambaboor - Serving detail,cambaboor-dj,cambaboor-dj,/tools/afrokitchen/recipes/cambaboor-dj/,/assets/img/kitchen/,cambaboor-dj-2.webp,800x600,WebP,"Finished Cambaboor, bread from Djibouti, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Djibouti; category=bread; role=serving.
2,31,kitchen-recipe,175,Canja de Galinha - Serving detail,canja-cv,canja-cv,/tools/afrokitchen/recipes/canja-cv/,/assets/img/kitchen/,canja-cv-2.webp,800x600,WebP,"Finished Canja de Galinha, soup from Cape Verde, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Cape Verde; category=soup; role=serving.
2,32,kitchen-recipe,175,Canjeero - Serving detail,canjeero,canjeero,/tools/afrokitchen/recipes/canjeero/,/assets/img/kitchen/,canjeero-2.webp,800x600,WebP,"Finished Canjeero, breakfast from Somalia, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Somalia; category=breakfast; role=serving.
2,33,kitchen-recipe,175,Caril de Camarao - Serving detail,caril-de-camarao,caril-de-camarao,/tools/afrokitchen/recipes/caril-de-camarao/,/assets/img/kitchen/,caril-de-camarao-2.webp,800x600,WebP,"Finished Caril de Camarao, main from Mozambique, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Mozambique; category=main; role=serving.
2,34,kitchen-recipe,175,Cassava Leaf Stew - Serving detail,cassava-leaf-stew-sl,cassava-leaf-stew-sl,/tools/afrokitchen/recipes/cassava-leaf-stew-sl/,/assets/img/kitchen/,cassava-leaf-stew-sl-2.webp,800x600,WebP,"Finished Cassava Leaf Stew, stew from Sierra Leone, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Sierra Leone; category=stew; role=serving.
2,35,kitchen-recipe,175,Cassava Leaves - Serving detail,cassava-leaves-sl,cassava-leaves-sl,/tools/afrokitchen/recipes/cassava-leaves-sl/,/assets/img/kitchen/,cassava-leaves-sl-2.webp,800x600,WebP,"Finished Cassava Leaves, stew from Sierra Leone, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Sierra Leone; category=stew; role=serving.
2,36,kitchen-recipe,175,Ceebu Yapp - Serving detail,ceebu-yapp-sn,ceebu-yapp-sn,/tools/afrokitchen/recipes/ceebu-yapp-sn/,/assets/img/kitchen/,ceebu-yapp-sn-2.webp,800x600,WebP,"Finished Ceebu Yapp, rice from Senegal, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Senegal; category=rice; role=serving.
2,37,kitchen-recipe,175,Central African Peanut Stew - Serving detail,central-african-peanut-stew-cf,central-african-peanut-stew-cf,/tools/afrokitchen/recipes/central-african-peanut-stew-cf/,/assets/img/kitchen/,central-african-peanut-stew-cf-2.webp,800x600,WebP,"Finished Central African Peanut Stew, stew from Central African Republic, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Central African Republic; category=stew; role=serving.
2,38,kitchen-recipe,175,Caldo de Chabeu - Serving detail,chabeu-gw,chabeu-gw,/tools/afrokitchen/recipes/chabeu-gw/,/assets/img/kitchen/,chabeu-gw-2.webp,800x600,WebP,"Finished Caldo de Chabeu, main from Guinea-Bissau, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Guinea-Bissau; category=main; role=serving.
2,39,kitchen-recipe,175,Chakalaka - Serving detail,chakalaka-za,chakalaka-za,/tools/afrokitchen/recipes/chakalaka-za/,/assets/img/kitchen/,chakalaka-za-2.webp,800x600,WebP,"Finished Chakalaka, side from South Africa, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=South Africa; category=side; role=serving.
2,40,kitchen-recipe,175,Chakhchoukha - Serving detail,chakhchoukha-dz,chakhchoukha-dz,/tools/afrokitchen/recipes/chakhchoukha-dz/,/assets/img/kitchen/,chakhchoukha-dz-2.webp,800x600,WebP,"Finished Chakhchoukha, stew from Algeria, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Algeria; category=stew; role=serving.
2,41,kitchen-recipe,175,Chebakia - Serving detail,chebakia-ma,chebakia-ma,/tools/afrokitchen/recipes/chebakia-ma/,/assets/img/kitchen/,chebakia-ma-2.webp,800x600,WebP,"Finished Chebakia, dessert from Morocco, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Morocco; category=dessert; role=serving.
2,42,kitchen-recipe,175,Chicken Pastilla - Serving detail,chicken-pastilla-ma,chicken-pastilla-ma,/tools/afrokitchen/recipes/chicken-pastilla-ma/,/assets/img/kitchen/,chicken-pastilla-ma-2.webp,800x600,WebP,"Finished Chicken Pastilla, main from Morocco, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Morocco; category=main; role=serving.
2,43,kitchen-recipe,175,Chicken Tagine with Preserved Lemons & Olives - Serving detail,chicken-tagine-preserved-lemons-ma,chicken-tagine-preserved-lemons-ma,/tools/afrokitchen/recipes/chicken-tagine-preserved-lemons-ma/,/assets/img/kitchen/,chicken-tagine-preserved-lemons-ma-2.webp,800x600,WebP,"Finished Chicken Tagine with Preserved Lemons & Olives, main from Morocco, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Morocco; category=main; role=serving.
2,44,kitchen-recipe,175,Gambian Chicken Yassa - Serving detail,chicken-yassa-gm,chicken-yassa-gm,/tools/afrokitchen/recipes/chicken-yassa-gm/,/assets/img/kitchen/,chicken-yassa-gm-2.webp,800x600,WebP,"Finished Gambian Chicken Yassa, main from Gambia, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Gambia; category=main; role=serving.
2,45,kitchen-recipe,175,Chikanda - Serving detail,chikanda,chikanda,/tools/afrokitchen/recipes/chikanda/,/assets/img/kitchen/,chikanda-2.webp,800x600,WebP,"Finished Chikanda, snack from Zambia, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Zambia; category=snack; role=serving.
2,46,kitchen-recipe,175,Chikanda - Serving detail,chikanda-zm,chikanda-zm,/tools/afrokitchen/recipes/chikanda-zm/,/assets/img/kitchen/,chikanda-zm-2.webp,800x600,WebP,"Finished Chikanda, snack from Zambia, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Zambia; category=snack; role=serving.
2,47,kitchen-recipe,175,Chipsi Mayai - Serving detail,chipsi-mayai,chipsi-mayai,/tools/afrokitchen/recipes/chipsi-mayai/,/assets/img/kitchen/,chipsi-mayai-2.webp,800x600,WebP,"Finished Chipsi Mayai, snack from Tanzania, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Tanzania; category=snack; role=serving.
2,48,kitchen-recipe,175,Sao Tomean Hot Chocolate - Serving detail,chocolate-quente-st,chocolate-quente-st,/tools/afrokitchen/recipes/chocolate-quente-st/,/assets/img/kitchen/,chocolate-quente-st-2.webp,800x600,WebP,"Finished Sao Tomean Hot Chocolate, drink from Sao Tome and Principe, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Sao Tome and Principe; category=drink; role=serving.
2,49,kitchen-recipe,175,Chorba Frik - Serving detail,chorba-frik-dz,chorba-frik-dz,/tools/afrokitchen/recipes/chorba-frik-dz/,/assets/img/kitchen/,chorba-frik-dz-2.webp,800x600,WebP,"Finished Chorba Frik, soup from Algeria, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Algeria; category=soup; role=serving.
2,50,kitchen-recipe,175,Citronelle Tea - Serving detail,citronelle-tea-sc,citronelle-tea-sc,/tools/afrokitchen/recipes/citronelle-tea-sc/,/assets/img/kitchen/,citronelle-tea-sc-2.webp,800x600,WebP,"Finished Citronelle Tea, beverage from Seychelles, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Seychelles; category=beverage; role=serving.
2,51,kitchen-recipe,175,Dakouin - Serving detail,dakouin-bj,dakouin-bj,/tools/afrokitchen/recipes/dakouin-bj/,/assets/img/kitchen/,dakouin-bj-2.webp,800x600,WebP,"Finished Dakouin, main from Benin, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Benin; category=main; role=serving.
2,52,kitchen-recipe,175,Dambou - Serving detail,dambou-ne,dambou-ne,/tools/afrokitchen/recipes/dambou-ne/,/assets/img/kitchen/,dambou-ne-2.webp,800x600,WebP,"Finished Dambou, main from Niger, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Niger; category=main; role=serving.
2,53,kitchen-recipe,175,Dan Wake - Serving detail,dan-wake-ng,dan-wake-ng,/tools/afrokitchen/recipes/dan-wake-ng/,/assets/img/kitchen/,dan-wake-ng-2.webp,800x600,WebP,"Finished Dan Wake, main from Nigeria, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Nigeria; category=main; role=serving.
2,54,kitchen-recipe,175,Daraba - Serving detail,daraba-td,daraba-td,/tools/afrokitchen/recipes/daraba-td/,/assets/img/kitchen/,daraba-td-2.webp,800x600,WebP,"Finished Daraba, stew from Chad, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Chad; category=stew; role=serving.
2,55,kitchen-recipe,175,Delele - Serving detail,deleele-zm,deleele-zm,/tools/afrokitchen/recipes/deleele-zm/,/assets/img/kitchen/,deleele-zm-2.webp,800x600,WebP,"Finished Delele, side from Zambia, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Zambia; category=side; role=serving.
2,56,kitchen-recipe,175,Dholl Puri - Serving detail,dholl-puri,dholl-puri,/tools/afrokitchen/recipes/dholl-puri/,/assets/img/kitchen/,dholl-puri-2.webp,800x600,WebP,"Finished Dholl Puri, snack from Mauritius, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Mauritius; category=snack; role=serving.
