route,relPath,family,score,issues,evidence
"/crypto/profit-calculator/","crypto/profit-calculator/index.html","crypto","42","sub16_form_controls|late_multicolumn_collapse","crypto/profit-calculator/index.html .input-with-prefix .prefix sets control text to 14px. || crypto/profit-calculator/index.html .fee-row keeps 2 columns until no collapse rule."
"/crypto/quiz/","crypto/quiz/index.html","crypto","22","late_multicolumn_collapse","crypto/quiz/index.html .difficulty-grid keeps 3 columns until 600px."
"/crypto/stablecoins/","crypto/stablecoins/index.html","crypto","22","late_multicolumn_collapse","crypto/stablecoins/index.html .table-header keeps 6 columns until no collapse rule."
"/crypto/tax-calculator/","crypto/tax-calculator/index.html","crypto","46","tap_targets_below_44|late_multicolumn_collapse","crypto/tax-calculator/index.html .btn-add-trade is likely about 39.2px tall. || crypto/tax-calculator/index.html .btn-csv is likely about 39.2px tall. || crypto/tax-calculator/index.html .modal-box .btn-modal-close is likely about 39.2px tall."
"/dashboard/","dashboard/index.html","dashboard","50","sub16_form_controls|tap_targets_below_44","dashboard/index.html .btn-edit-profile sets control text to 13.4px. || dashboard/index.html .btn-logout sets control text to 13.4px. || dashboard/index.html .btn-edit-profile is likely about 34.1px tall."
"/dashboard/vault/","dashboard/vault/index.html","dashboard","40","sub16_form_controls|tap_targets_below_44","dashboard/vault/index.html .auth-gate .btn-signin sets control text to 15.2px. || dashboard/vault/index.html .auth-gate .btn-signin is likely about 38.2px tall."
"/data-productivity/","data-productivity/index.html","data-productivity","24","custom_mobile_nav_search","data-productivity/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/developer-tools/","developer-tools/index.html","developer-tools","20","sub16_form_controls","developer-tools/index.html .pill sets control text to 12.2px."
"/diaspora/","diaspora/index.html","diaspora","22","late_multicolumn_collapse","assets/css/diaspora.css .ds-tools-grid keeps 2 columns until 480px."
"/education/afrostudy/","education/afrostudy/index.html","education","80","sub16_form_controls|tap_targets_below_44|late_multicolumn_collapse","education/afrostudy/index.html .btn-ghost-light sets control text to 11.5px. || education/afrostudy/index.html .btn-danger-outline sets control text to 12px. || education/afrostudy/index.html .btn-success-outline sets control text to 13.1px."
"/education/","education/index.html","education","22","late_multicolumn_collapse","education/index.html .registry-card keeps 2 columns until 720px."
"/egypt/","egypt/index.html","egypt","22","late_multicolumn_collapse","egypt/index.html .eg-info-grid keeps 2 columns until 600px."
"/embed/","embed/index.html","embed","44","tap_targets_below_44|custom_mobile_nav_search","embed/index.html a is likely about 43.2px tall. || embed/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/energy/","energy/index.html","energy","44","tap_targets_below_44|late_multicolumn_collapse","assets/css/energy-competitive.css .en-hub-path-steps a,.en-home-path-steps a is likely about 34px tall. || assets/css/energy-competitive.css .en-hub-path-grid,.en-home-path-grid keeps 5 columns until 640px. || assets/css/energy-competitive.css .en-hub-path-grid,.en-home-path-grid keeps 2 columns until 640px."
"/engineering/afrodraft/app.html","engineering/afrodraft/app.html","engineering","124","sub16_form_controls|tap_targets_below_44|late_multicolumn_collapse|horizontal_overflow_risk|custom_mobile_nav_search","engineering/afrodraft/assets/css/app.css .layer-toolbar button sets control text to 10px. || engineering/afrodraft/assets/css/app.css .modal-field input,.modal-field select sets control text to 11px. || engineering/afrodraft/assets/css/app.css .recent-item-actions button sets control text to 11px."
"/engineering/floor-planner/","engineering/floor-planner/index.html","engineering","22","late_multicolumn_collapse","engineering/floor-planner/css/floor-planner.css .fp-mobile-tools-grid keeps 4 columns until no collapse rule."
"/faq/","faq/index.html","faq","20","tap_targets_below_44","faq/index.html .faq-toc a is likely about 32.3px tall."
"/finance/","finance/index.html","finance","24","custom_mobile_nav_search","finance/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fintech/","fintech/index.html","fintech","22","late_multicolumn_collapse","assets/css/fintech.css .fin-why-grid keeps 2 columns until 480px."
"/fr/algeria/dz-paye.html","fr/algeria/dz-paye.html","fr/country-paye","44","tap_targets_below_44|custom_mobile_nav_search","fr/algeria/dz-paye.html a is likely about 39.2px tall. || fr/algeria/dz-paye.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/algeria/dz-vat.html","fr/algeria/dz-vat.html","fr/algeria","44","tap_targets_below_44|custom_mobile_nav_search","fr/algeria/dz-vat.html a is likely about 39.2px tall. || fr/algeria/dz-vat.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/algeria/","fr/algeria/index.html","fr/algeria","44","tap_targets_below_44|custom_mobile_nav_search","fr/algeria/index.html a is likely about 39.2px tall. || fr/algeria/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/all-tools/","fr/all-tools/index.html","fr/all-tools","20","sub16_form_controls","fr/all-tools/index.html .search-icon sets control text to 14.4px."
"/fr/benin/bj-vat.html","fr/benin/bj-vat.html","fr/benin","24","custom_mobile_nav_search","fr/benin/bj-vat.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/blog/calculer-salaire-net-senegal/","fr/blog/calculer-salaire-net-senegal/index.html","fr/blog","96","missing_shared_foundation_css|missing_shared_navbar|tap_targets_below_44|late_multicolumn_collapse|fixed_sidebar_320plus","fr/blog/calculer-salaire-net-senegal/index.html Page does not link the shared CSS foundation or an equivalent bundled foundation. || fr/blog/calculer-salaire-net-senegal/index.html Full page does not use <afro-navbar> or the shared navbar component script. || fr/blog/calculer-salaire-net-senegal/index.html .topnav a is likely about 31.2px tall."
"/fr/blog/complete-guide-nigeria-income-tax-2026/","fr/blog/complete-guide-nigeria-income-tax-2026/index.html","fr/blog","20","tap_targets_below_44","fr/blog/complete-guide-nigeria-income-tax-2026/index.html .seo-cluster__list a is likely about 43.2px tall."
"/fr/blog/salaire-moyen-rdc-2026/","fr/blog/salaire-moyen-rdc-2026/index.html","fr/blog","26","late_multicolumn_collapse","fr/blog/salaire-moyen-rdc-2026/index.html .rdc-kpis keeps 3 columns until 720px. || fr/blog/salaire-moyen-rdc-2026/index.html .rdc-result-grid keeps 3 columns until 720px. || fr/blog/salaire-moyen-rdc-2026/index.html .rdc-related-grid keeps 3 columns until 720px."
"/fr/burkina-faso/bf-vat.html","fr/burkina-faso/bf-vat.html","fr/burkina-faso","44","tap_targets_below_44|custom_mobile_nav_search","fr/burkina-faso/bf-vat.html a is likely about 39.2px tall. || fr/burkina-faso/bf-vat.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/burkina-faso/bf-vat/","fr/burkina-faso/bf-vat/index.html","fr/burkina-faso","44","tap_targets_below_44|custom_mobile_nav_search","fr/burkina-faso/bf-vat/index.html a is likely about 39.2px tall. || fr/burkina-faso/bf-vat/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/burundi/bi-paye.html","fr/burundi/bi-paye.html","fr/country-paye","44","tap_targets_below_44|custom_mobile_nav_search","fr/burundi/bi-paye.html a is likely about 39.2px tall. || fr/burundi/bi-paye.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/burundi/bi-paye/","fr/burundi/bi-paye/index.html","fr/burundi","44","tap_targets_below_44|custom_mobile_nav_search","fr/burundi/bi-paye/index.html a is likely about 39.2px tall. || fr/burundi/bi-paye/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/burundi/bi-vat.html","fr/burundi/bi-vat.html","fr/burundi","44","tap_targets_below_44|custom_mobile_nav_search","fr/burundi/bi-vat.html a is likely about 39.2px tall. || fr/burundi/bi-vat.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/burundi/bi-vat/","fr/burundi/bi-vat/index.html","fr/burundi","44","tap_targets_below_44|custom_mobile_nav_search","fr/burundi/bi-vat/index.html a is likely about 39.2px tall. || fr/burundi/bi-vat/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/business/break-even/","fr/business/break-even/index.html","fr/business","24","custom_mobile_nav_search","fr/business/break-even/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/business/","fr/business/index.html","fr/business","24","custom_mobile_nav_search","fr/business/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/business/invoice/","fr/business/invoice/index.html","fr/business","24","custom_mobile_nav_search","fr/business/invoice/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/business/payroll/","fr/business/payroll/index.html","fr/business","24","custom_mobile_nav_search","fr/business/payroll/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/business/setup/","fr/business/setup/index.html","fr/business","24","custom_mobile_nav_search","fr/business/setup/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/cameroon/cm-vat.html","fr/cameroon/cm-vat.html","fr/cameroon","24","custom_mobile_nav_search","fr/cameroon/cm-vat.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/cameroon/","fr/cameroon/index.html","fr/cameroon","44","tap_targets_below_44|custom_mobile_nav_search","fr/cameroon/index.html a is likely about 39.2px tall. || fr/cameroon/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/cape-verde/cv-paye.html","fr/cape-verde/cv-paye.html","fr/country-paye","44","tap_targets_below_44|custom_mobile_nav_search","fr/cape-verde/cv-paye.html a is likely about 39.2px tall. || fr/cape-verde/cv-paye.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/cape-verde/cv-vat.html","fr/cape-verde/cv-vat.html","fr/cape-verde","44","tap_targets_below_44|custom_mobile_nav_search","fr/cape-verde/cv-vat.html a is likely about 39.2px tall. || fr/cape-verde/cv-vat.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/cape-verde/","fr/cape-verde/index.html","fr/cape-verde","44","tap_targets_below_44|custom_mobile_nav_search","fr/cape-verde/index.html a is likely about 39.2px tall. || fr/cape-verde/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/car/cf-paye.html","fr/car/cf-paye.html","fr/country-paye","44","tap_targets_below_44|custom_mobile_nav_search","fr/car/cf-paye.html a is likely about 39.2px tall. || fr/car/cf-paye.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/car/cf-paye/","fr/car/cf-paye/index.html","fr/car","44","tap_targets_below_44|custom_mobile_nav_search","fr/car/cf-paye/index.html a is likely about 39.2px tall. || fr/car/cf-paye/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/car/cf-vat.html","fr/car/cf-vat.html","fr/car","44","tap_targets_below_44|custom_mobile_nav_search","fr/car/cf-vat.html a is likely about 39.2px tall. || fr/car/cf-vat.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/car/cf-vat/","fr/car/cf-vat/index.html","fr/car","44","tap_targets_below_44|custom_mobile_nav_search","fr/car/cf-vat/index.html a is likely about 39.2px tall. || fr/car/cf-vat/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/central-africa/","fr/central-africa/index.html","fr/central-africa","24","custom_mobile_nav_search","fr/central-africa/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/central-african-republic/","fr/central-african-republic/index.html","fr/central-african-republic","24","custom_mobile_nav_search","fr/central-african-republic/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/chad/td-vat.html","fr/chad/td-vat.html","fr/chad","24","custom_mobile_nav_search","fr/chad/td-vat.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/comoros/","fr/comoros/index.html","fr/comoros","24","custom_mobile_nav_search","fr/comoros/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/comoros/km-vat.html","fr/comoros/km-vat.html","fr/comoros","24","custom_mobile_nav_search","fr/comoros/km-vat.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/compare/egypt-vs-south-africa-tax/","fr/compare/egypt-vs-south-africa-tax/index.html","fr/compare","22","late_multicolumn_collapse","fr/compare/egypt-vs-south-africa-tax/index.html .cta-grid keeps 2 columns until 720px."
"/fr/compare/ghana-vs-nigeria-tax/","fr/compare/ghana-vs-nigeria-tax/index.html","fr/compare","22","late_multicolumn_collapse","fr/compare/ghana-vs-nigeria-tax/index.html .examples keeps 2 columns until 640px."
"/fr/compare/nigeria-vs-kenya-tax/","fr/compare/nigeria-vs-kenya-tax/index.html","fr/compare","22","late_multicolumn_collapse","fr/compare/nigeria-vs-kenya-tax/index.html .verdict-grid keeps 3 columns until 640px."
"/fr/congo/cg-paye.html","fr/congo/cg-paye.html","fr/country-paye","44","tap_targets_below_44|custom_mobile_nav_search","fr/congo/cg-paye.html a is likely about 39.2px tall. || fr/congo/cg-paye.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/congo/cg-paye/","fr/congo/cg-paye/index.html","fr/congo","44","tap_targets_below_44|custom_mobile_nav_search","fr/congo/cg-paye/index.html a is likely about 39.2px tall. || fr/congo/cg-paye/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/congo/cg-vat.html","fr/congo/cg-vat.html","fr/congo","44","tap_targets_below_44|custom_mobile_nav_search","fr/congo/cg-vat.html a is likely about 39.2px tall. || fr/congo/cg-vat.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/congo/cg-vat/","fr/congo/cg-vat/index.html","fr/congo","44","tap_targets_below_44|custom_mobile_nav_search","fr/congo/cg-vat/index.html a is likely about 39.2px tall. || fr/congo/cg-vat/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/cote-divoire/ci-paye/","fr/cote-divoire/ci-paye/index.html","fr/cote-divoire","44","tap_targets_below_44|custom_mobile_nav_search","fr/cote-divoire/ci-paye/index.html a is likely about 39.2px tall. || fr/cote-divoire/ci-paye/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/cote-divoire/ci-vat.html","fr/cote-divoire/ci-vat.html","fr/cote-divoire","44","tap_targets_below_44|custom_mobile_nav_search","fr/cote-divoire/ci-vat.html a is likely about 39.2px tall. || fr/cote-divoire/ci-vat.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/cote-divoire/ci-vat/","fr/cote-divoire/ci-vat/index.html","fr/cote-divoire","44","tap_targets_below_44|custom_mobile_nav_search","fr/cote-divoire/ci-vat/index.html a is likely about 39.2px tall. || fr/cote-divoire/ci-vat/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/data-productivity/","fr/data-productivity/index.html","fr/data-productivity","24","custom_mobile_nav_search","fr/data-productivity/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/developer-tools/","fr/developer-tools/index.html","fr/developer-tools","42","sub16_form_controls|late_multicolumn_collapse","fr/developer-tools/index.html .pill sets control text to 11.5px. || fr/developer-tools/index.html .tg keeps 2 columns until 400px."
"/fr/dr-congo/cd-paye.html","fr/dr-congo/cd-paye.html","fr/country-paye","44","tap_targets_below_44|custom_mobile_nav_search","fr/dr-congo/cd-paye.html a is likely about 39.2px tall. || fr/dr-congo/cd-paye.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/dr-congo/cd-paye/","fr/dr-congo/cd-paye/index.html","fr/dr-congo","44","tap_targets_below_44|custom_mobile_nav_search","fr/dr-congo/cd-paye/index.html a is likely about 39.2px tall. || fr/dr-congo/cd-paye/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/dr-congo/cd-vat.html","fr/dr-congo/cd-vat.html","fr/dr-congo","44","tap_targets_below_44|custom_mobile_nav_search","fr/dr-congo/cd-vat.html a is likely about 39.2px tall. || fr/dr-congo/cd-vat.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/dr-congo/cd-vat/","fr/dr-congo/cd-vat/index.html","fr/dr-congo","44","tap_targets_below_44|custom_mobile_nav_search","fr/dr-congo/cd-vat/index.html a is likely about 39.2px tall. || fr/dr-congo/cd-vat/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/dr-congo/","fr/dr-congo/index.html","fr/dr-congo","44","tap_targets_below_44|custom_mobile_nav_search","fr/dr-congo/index.html a is likely about 39.2px tall. || fr/dr-congo/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/education/fees/","fr/education/fees/index.html","fr/education","24","custom_mobile_nav_search","fr/education/fees/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/education/","fr/education/index.html","fr/education","20","tap_targets_below_44","fr/education/index.html .fr-wave-links a is likely about 43.2px tall."
"/fr/education/loans/","fr/education/loans/index.html","fr/education","24","custom_mobile_nav_search","fr/education/loans/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/education/scholarships/","fr/education/scholarships/index.html","fr/education","24","custom_mobile_nav_search","fr/education/scholarships/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/education/study-abroad/","fr/education/study-abroad/index.html","fr/education","24","custom_mobile_nav_search","fr/education/study-abroad/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/eq-guinea/gq-paye.html","fr/eq-guinea/gq-paye.html","fr/country-paye","44","tap_targets_below_44|custom_mobile_nav_search","fr/eq-guinea/gq-paye.html a is likely about 39.2px tall. || fr/eq-guinea/gq-paye.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/eq-guinea/gq-vat.html","fr/eq-guinea/gq-vat.html","fr/eq-guinea","44","tap_targets_below_44|custom_mobile_nav_search","fr/eq-guinea/gq-vat.html a is likely about 39.2px tall. || fr/eq-guinea/gq-vat.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/equatorial-guinea/","fr/equatorial-guinea/index.html","fr/equatorial-guinea","44","tap_targets_below_44|custom_mobile_nav_search","fr/equatorial-guinea/index.html a is likely about 39.2px tall. || fr/equatorial-guinea/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/finance/","fr/finance/index.html","fr/finance","24","custom_mobile_nav_search","fr/finance/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/gabon/ga-paye.html","fr/gabon/ga-paye.html","fr/country-paye","44","tap_targets_below_44|custom_mobile_nav_search","fr/gabon/ga-paye.html a is likely about 39.2px tall. || fr/gabon/ga-paye.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/gabon/ga-paye/","fr/gabon/ga-paye/index.html","fr/gabon","44","tap_targets_below_44|custom_mobile_nav_search","fr/gabon/ga-paye/index.html a is likely about 39.2px tall. || fr/gabon/ga-paye/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/gabon/ga-vat.html","fr/gabon/ga-vat.html","fr/gabon","44","tap_targets_below_44|custom_mobile_nav_search","fr/gabon/ga-vat.html a is likely about 39.2px tall. || fr/gabon/ga-vat.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/gabon/ga-vat/","fr/gabon/ga-vat/index.html","fr/gabon","44","tap_targets_below_44|custom_mobile_nav_search","fr/gabon/ga-vat/index.html a is likely about 39.2px tall. || fr/gabon/ga-vat/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/guinea-bissau/gw-paye.html","fr/guinea-bissau/gw-paye.html","fr/country-paye","38","missing_shared_navbar|custom_mobile_nav_search","fr/guinea-bissau/gw-paye.html Full page does not use <afro-navbar> or the shared navbar component script. || fr/guinea-bissau/gw-paye.html Page uses custom mobile chrome tokens: bottom-nav, menu-toggle, drawer, nav-link, search-input."
"/fr/guinea-bissau/gw-vat.html","fr/guinea-bissau/gw-vat.html","fr/guinea-bissau","38","missing_shared_navbar|custom_mobile_nav_search","fr/guinea-bissau/gw-vat.html Full page does not use <afro-navbar> or the shared navbar component script. || fr/guinea-bissau/gw-vat.html Page uses custom mobile chrome tokens: bottom-nav, menu-toggle, drawer, nav-link, search-input."
"/fr/guinea/gn-paye.html","fr/guinea/gn-paye.html","fr/country-paye","44","tap_targets_below_44|custom_mobile_nav_search","fr/guinea/gn-paye.html a is likely about 39.2px tall. || fr/guinea/gn-paye.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/guinea/gn-paye/","fr/guinea/gn-paye/index.html","fr/guinea","44","tap_targets_below_44|custom_mobile_nav_search","fr/guinea/gn-paye/index.html a is likely about 39.2px tall. || fr/guinea/gn-paye/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/guinea/gn-vat.html","fr/guinea/gn-vat.html","fr/guinea","44","tap_targets_below_44|custom_mobile_nav_search","fr/guinea/gn-vat.html a is likely about 39.2px tall. || fr/guinea/gn-vat.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/guinea/gn-vat/","fr/guinea/gn-vat/index.html","fr/guinea","44","tap_targets_below_44|custom_mobile_nav_search","fr/guinea/gn-vat/index.html a is likely about 39.2px tall. || fr/guinea/gn-vat/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/guinea/","fr/guinea/index.html","fr/guinea","44","tap_targets_below_44|custom_mobile_nav_search","fr/guinea/index.html a is likely about 39.2px tall. || fr/guinea/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/health/costs/","fr/health/costs/index.html","fr/health","24","custom_mobile_nav_search","fr/health/costs/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/health/insurance/","fr/health/insurance/index.html","fr/health","24","custom_mobile_nav_search","fr/health/insurance/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/health/medical-aid/","fr/health/medical-aid/index.html","fr/health","24","custom_mobile_nav_search","fr/health/medical-aid/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/health/nhif/","fr/health/nhif/index.html","fr/health","24","custom_mobile_nav_search","fr/health/nhif/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/","fr/index.html","fr/index.html","56","sub16_form_controls|late_multicolumn_collapse","assets/css/homepage.css .pill sets control text to 12.5px. || assets/css/homepage.css .btn-outline-dark sets control text to 14.1px. || assets/css/homepage.css .pill sets control text to 11.5px."
"/fr/madagascar/mg-vat.html","fr/madagascar/mg-vat.html","fr/madagascar","24","custom_mobile_nav_search","fr/madagascar/mg-vat.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/mali/ml-vat.html","fr/mali/ml-vat.html","fr/mali","44","tap_targets_below_44|custom_mobile_nav_search","fr/mali/ml-vat.html a is likely about 39.2px tall. || fr/mali/ml-vat.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/mauritania/","fr/mauritania/index.html","fr/mauritania","24","custom_mobile_nav_search","fr/mauritania/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/mauritania/mr-vat.html","fr/mauritania/mr-vat.html","fr/mauritania","24","custom_mobile_nav_search","fr/mauritania/mr-vat.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/morocco/","fr/morocco/index.html","fr/morocco","44","tap_targets_below_44|custom_mobile_nav_search","fr/morocco/index.html a is likely about 39.2px tall. || fr/morocco/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/morocco/ma-vat.html","fr/morocco/ma-vat.html","fr/morocco","44","tap_targets_below_44|custom_mobile_nav_search","fr/morocco/ma-vat.html a is likely about 39.2px tall. || fr/morocco/ma-vat.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/mortgage-property/","fr/mortgage-property/index.html","fr/mortgage-property","66","sub16_form_controls|tap_targets_below_44|late_multicolumn_collapse","fr/mortgage-property/index.html .btn-g sets control text to 14.4px. || fr/mortgage-property/index.html .btn-outline sets control text to 14.4px. || fr/mortgage-property/index.html .btn-g is likely about 43.3px tall."
"/fr/niger/ne-paye.html","fr/niger/ne-paye.html","fr/country-paye","44","tap_targets_below_44|custom_mobile_nav_search","fr/niger/ne-paye.html a is likely about 39.2px tall. || fr/niger/ne-paye.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/niger/ne-paye/","fr/niger/ne-paye/index.html","fr/niger","44","tap_targets_below_44|custom_mobile_nav_search","fr/niger/ne-paye/index.html a is likely about 39.2px tall. || fr/niger/ne-paye/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/niger/ne-vat.html","fr/niger/ne-vat.html","fr/niger","44","tap_targets_below_44|custom_mobile_nav_search","fr/niger/ne-vat.html a is likely about 39.2px tall. || fr/niger/ne-vat.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/niger/ne-vat/","fr/niger/ne-vat/index.html","fr/niger","44","tap_targets_below_44|custom_mobile_nav_search","fr/niger/ne-vat/index.html a is likely about 39.2px tall. || fr/niger/ne-vat/index.html Page uses custom mobile chrome tokens: search-input, filter-bar."
"/fr/offline.html","fr/offline.html","fr/offline.html","24","custom_mobile_nav_search","fr/offline.html Page uses custom mobile chrome tokens: bottom-nav, menu-toggle, drawer, nav-link, search-input."
