"route","file","issue_id","detail"
"/jamb/commerce/1997/","jamb/commerce/1997/index.html","jargon_copy","facilitate"
"/jamb/commerce/2000/","jamb/commerce/2000/index.html","jargon_copy","facilitate"
"/jamb/commerce/2002/","jamb/commerce/2002/index.html","jargon_copy","facilitate"
"/jamb/commerce/2003/","jamb/commerce/2003/index.html","jargon_copy","Facilitate"
"/jamb/economics/1999/","jamb/economics/1999/index.html","jargon_copy","facilitate"
"/jamb/economics/2000/","jamb/economics/2000/index.html","jargon_copy","utilize"
"/jamb/economics/2001/","jamb/economics/2001/index.html","jargon_copy","facilitate"
"/jamb/economics/2003/","jamb/economics/2003/index.html","jargon_copy","facilitate"
"/jamb/english/2002/","jamb/english/2002/index.html","mojibake_signal","Possible mojibake or broken entity text found."
"/jamb/english/2004/","jamb/english/2004/index.html","jargon_copy","facilitate"
"/jamb/english/2010/","jamb/english/2010/index.html","jargon_copy","facilitate"
"/lesotho/","lesotho/index.html","placeholder_copy","coming soon"
"/liberia/","liberia/index.html","placeholder_copy","coming soon"
"/libya/","libya/index.html","placeholder_copy","coming soon"
"/madagascar/","madagascar/index.html","placeholder_copy","coming soon"
"/malawi/","malawi/index.html","placeholder_copy","coming soon"
"/mali/","mali/index.html","placeholder_copy","coming soon"
"/mauritania/","mauritania/index.html","placeholder_copy","coming soon"
"/mauritius/","mauritius/index.html","placeholder_copy","coming soon"
"/morocco/","morocco/index.html","placeholder_copy","coming soon"
"/mortgage-property/","mortgage-property/index.html","placeholder_copy","Coming soon"
"/mortgage-property/","mortgage-property/index.html","jargon_copy","leverage"
"/mozambique/","mozambique/index.html","placeholder_copy","coming soon"
"/namibia/","namibia/index.html","placeholder_copy","coming soon"
"/niger/","niger/index.html","placeholder_copy","coming soon"
"/pro/apps/seller/","pro/apps/seller/index.html","placeholder_copy","placeholder"
"/rwanda/","rwanda/index.html","placeholder_copy","coming soon"
"/sao-tome/","sao-tome/index.html","placeholder_copy","coming soon"
"/sao-tome/st-paye","sao-tome/st-paye.html","mojibake_signal","Possible mojibake or broken entity text found."
"/senegal/","senegal/index.html","placeholder_copy","coming soon"
"/seychelles/","seychelles/index.html","placeholder_copy","coming soon"
"/sierra-leone/","sierra-leone/index.html","placeholder_copy","coming soon"
"/somalia/","somalia/index.html","placeholder_copy","coming soon"
"/south-sudan/","south-sudan/index.html","placeholder_copy","coming soon"
"/style-guide","style-guide.html","placeholder_copy","Placeholder"
"/sudan/","sudan/index.html","placeholder_copy","coming soon"
"/sw/blogu/","sw/blogu/index.html","mojibake_signal","Possible mojibake or broken entity text found."
"/sw/botswana/","sw/botswana/index.html","mojibake_signal","Possible mojibake or broken entity text found."
"/sw/eswatini/","sw/eswatini/index.html","mojibake_signal","Possible mojibake or broken entity text found."
"/sw/ethiopia/","sw/ethiopia/index.html","mojibake_signal","Possible mojibake or broken entity text found."
"/sw/lesotho/","sw/lesotho/index.html","mojibake_signal","Possible mojibake or broken entity text found."
"/sw/mozambique/","sw/mozambique/index.html","mojibake_signal","Possible mojibake or broken entity text found."
"/sw/namibia/","sw/namibia/index.html","mojibake_signal","Possible mojibake or broken entity text found."
"/sw/sao-tome/kikokotoo-kodi-mshahara/","sw/sao-tome/kikokotoo-kodi-mshahara/index.html","mojibake_signal","Possible mojibake or broken entity text found."
"/sw/zana/kikokotoo-faida-forex/","sw/zana/kikokotoo-faida-forex/index.html","jargon_copy","leverage"
"/sw/zimbabwe/","sw/zimbabwe/index.html","mojibake_signal","Possible mojibake or broken entity text found."
"/togo/","togo/index.html","placeholder_copy","coming soon"
"/tools/","tools/index.html","placeholder_copy","Coming soon"
"/tools/","tools/index.html","jargon_copy","leverage"
"/tools/africa-conflict/conflicts/niger-post-coup/","tools/africa-conflict/conflicts/niger-post-coup/index.html","jargon_copy","leverage"
"/tools/africa-conflict/conflicts/western-sahara/","tools/africa-conflict/conflicts/western-sahara/index.html","jargon_copy","leverage"
"/tools/afrokitchen/collection","tools/afrokitchen/collection.html","placeholder_copy","coming soon"
"/tools/afrokitchen/recipes/oshifima-na/","tools/afrokitchen/recipes/oshifima-na/index.html","jargon_copy","leverage"
"/tools/afrostream/university/brand-deals/","tools/afrostream/university/brand-deals/index.html","jargon_copy","leverage"
"/tools/afrostream/university/intelligence/","tools/afrostream/university/intelligence/index.html","placeholder_copy","Coming soon"
"/tools/afrostream/university/premium/templates/","tools/afrostream/university/premium/templates/index.html","placeholder_copy","placeholder"
"/tools/afrostream/university/repurposing/","tools/afrostream/university/repurposing/index.html","jargon_copy","leverage"
"/tools/business-license/","tools/business-license/index.html","placeholder_copy","coming soon"
"/tools/creator-calendar/","tools/creator-calendar/index.html","placeholder_copy","coming soon"
"/tools/creator-schedule/app","tools/creator-schedule/app.html","placeholder_copy","placeholder"
"/tools/gpa-calculator/","tools/gpa-calculator/index.html","placeholder_copy","Coming Soon"
"/tools/leave-calculator/","tools/leave-calculator/index.html","placeholder_copy","coming soon"
"/tools/meme-generator/","tools/meme-generator/index.html","placeholder_copy","placeholder"
"/tools/property-roi/","tools/property-roi/index.html","jargon_copy","leverage"
"/tools/property-vs-stocks/","tools/property-vs-stocks/index.html","jargon_copy","Leverage"
"/tunisia/","tunisia/index.html","placeholder_copy","coming soon"
"/uganda/","uganda/index.html","placeholder_copy","coming soon"
"/zambia/","zambia/index.html","placeholder_copy","coming soon"
"/zimbabwe/","zimbabwe/index.html","placeholder_copy","coming soon"
